city,state,date,shape,city_latitude,city_longitude
Snellville,GA,11/6/2019,unknown,33.83093333,-84.02016667
Edmonton,AB,11/6/2019,triangle,53.52298881,-113.5039614
Coatesville,PA,11/6/2019,circle,39.9683,-75.8267
Middleton,MA,11/6/2019,triangle,42.6025,-71.0119
Yakima,WA,11/6/2019,sphere,46.63261789,-120.5687176
Vancouver,BC,11/6/2019,formation,49.26892573,-123.1122398
Radcliff,KY,11/7/2019,light,37.8546,-85.8961
Seattle,WA,11/7/2019,light,47.60904639,-122.3260283
Norton,MA,11/7/2019,triangle,41.9609,-71.1804
Aurora,IL,11/7/2019,unknown,41.76135531,-88.31528938
Mesa,AZ,11/7/2019,formation,33.42126454,-111.7727973
Downey,CA,11/8/2019,circle,33.93563473,-118.1337717
Sheboygan,WI,11/8/2019,light,43.7404657,-87.75469651
Surprise,AZ,11/8/2019,rectangle,33.63271553,-112.3725228
Philadelphia,PA,11/8/2019,light,39.99063505,-75.14580121
Galloway,OH,11/8/2019,circle,39.9377,-83.2043
Chandler,AZ,11/8/2019,changing,33.29885794,-111.8650639
Fort Lauderdale,FL,11/8/2019,triangle,26.13691468,-80.21914076
Kansas City,KS,11/8/2019,unknown,39.10614083,-94.70725125
Tulsa,OK,11/8/2019,light,36.10945588,-95.93524542
Evansville,IN,11/9/2019,light,37.98475253,-87.51397042
Hawthorne,CA,11/9/2019,rectangle,33.91308229,-118.3443531
The Colony,TX,11/9/2019,light,33.0735,-96.9032
Imperial,MO,11/9/2019,fireball,38.3965,-90.4263
Simpsonville,SC,11/9/2019,cylinder,34.74307366,-82.23924389
Simpsonville,SC,11/9/2019,cigar,34.74307366,-82.23924389
Nashville,TN,11/9/2019,sphere,36.13170004,-86.77681349
Pensacola,FL,11/9/2019,circle,30.46293538,-87.26545409
Apex,NC,11/9/2019,cigar,35.71733366,-78.88086439
Shreveport,LA,11/9/2019,circle,32.44424292,-93.7688228
Milwaukee,WI,11/9/2019,light,43.05174403,-87.95998544
Smyrna,TN,11/10/2019,light,35.9593,-86.542
Louisville,KY,11/10/2019,light,38.21121447,-85.68918456
Yakima,WA,11/10/2019,other,46.63261789,-120.5687176
San jose,CA,11/10/2019,formation,37.33884202,-121.8897057
Castle Rock,CO,11/10/2019,sphere,39.38157093,-104.8483757
Yuba city,CA,11/10/2019,light,39.05981142,-121.6682562
Guilford,NY,11/10/2019,circle,42.4181,-75.4673
Woodcliff Lake,NJ,11/10/2019,triangle,41.0299,-74.0548
Byron,IL,11/10/2019,cross,42.1625,-89.2477
Lafayette,CO,11/10/2019,other,40.0153,-105.1076
Toledo,OH,11/10/2019,light,41.66651057,-83.59862989
Cocolalla,ID,11/10/2019,circle,48.1062,-116.6764
Milwaukee,WI,11/10/2019,circle,43.05174403,-87.95998544
Hinton,AB,11/10/2019,sphere,53.4001,-117.5857
Big Bear Lake,CA,11/11/2019,fireball,34.2395,-116.8685
Nampa,ID,11/11/2019,other,43.56891901,-116.5619761
Trinidad,CO,11/11/2019,disk,37.2242,-104.3727
Deer Park,NY,11/11/2019,circle,40.7618,-73.3293
Phoenix,AZ,11/11/2019,diamond,33.53538055,-112.04946
Columbus,MS,11/11/2019,other,33.47298615,-88.44492154
Lumberport,WV,11/11/2019,light,39.395,-80.3966
Warrenton,VA,11/11/2019,light,38.7251019,-77.79774114
Marina,CA,11/11/2019,other,36.6799,-121.7897
Chesapeake,VA,11/11/2019,formation,36.7520477,-76.28183086
Dutton,VA,11/11/2019,cigar,37.4889,-76.4445
Borrego Springs,CA,11/11/2019,light,33.1799,-116.2731
San Diego,CA,11/11/2019,other,32.78722908,-117.1402677
Redlands,CA,11/11/2019,other,34.03061422,-117.1497536
Fairfield,CA,11/11/2019,formation,38.26628125,-122.0464997
Palm Desert,CA,11/11/2019,cigar,33.73731449,-116.3779536
Tucson,AZ,5/19/2019,sphere,32.25994076,-110.9275423
Bridgeville,PA,6/1/2019,oval,40.3456,-80.1342
Portland,OR,6/15/2019,light,45.51052971,-122.6652038
Plano,TX,6/21/2019,cylinder,33.0481215,-96.74114607
Orr,MN,6/27/2019,sphere,48.1587,-92.8336
Kissimmee,FL,7/20/2019,disk,28.25503467,-81.42949196
Oklahoma City,OK,8/10/2019,other,35.47186178,-97.5263035
Chula Vista,CA,11/11/2019,diamond,32.62885271,-117.0211839
Chula Vista,CA,11/11/2019,circle,32.62885271,-117.0211839
Hemet,CA,11/11/2019,formation,33.68582745,-116.9679269
Madera,CA,11/11/2019,formation,36.94874011,-120.102985
La Quinta,CA,11/11/2019,formation,33.65794508,-116.2703279
Westminster,CA,11/11/2019,sphere,33.7474,-117.9939
Ivins,UT,8/12/2019,circle,37.1851,-113.6365
Santa Cruz,CA,8/12/2019,unknown,37.01125665,-122.0445086
Nolanville,TX,8/29/2019,circle,31.0832,-97.6115
Pomona,CA,9/13/2019,light,34.05972283,-117.757725
SAN JOSE,CA,11/11/2019,formation,37.33884202,-121.8897057
DeFuniak Springs,FL,11/11/2019,formation,30.7668375,-86.18598125
Chatsworth,CA,11/11/2019,formation,34.28657054,-118.6139008
dallas,TX,9/27/2019,other,32.83516808,-96.80811786
Peachtree City,GA,9/28/2019,triangle,33.39110545,-84.56212364
Mount Shasta,CA,10/11/2019,other,41.3181,-122.3202
Bandera,TX,10/20/2019,circle,29.7331,-99.1294
San Jacinto,CA,10/23/2019,circle,33.80390899,-116.9652876
Thurmont,MD,10/30/2019,rectangle,39.5928,-77.4239
Saint Paul,MN,10/31/2019,rectangle,44.95305527,-93.11475467
Mechanicsville,VA,11/11/2019,cigar,37.64624405,-77.29160441
Show Low,AZ,11/11/2019,unknown,34.23466197,-110.0751972
Concho,AZ,11/11/2019,triangle,34.5151,-109.695
Blythe,CA,11/11/2019,light,33.7567,-114.5124
Hope Mills,NC,11/5/2019,light,34.9273,-78.9093
Stanley,ND,11/5/2019,light,48.3645,-102.4186
Gilbert,AZ,11/5/2019,changing,33.3396009,-111.781265
WELLS,NV,11/10/2019,unknown,41.3543,-114.8075
York,PA,11/16/2019,changing,39.96327543,-76.71886879
Maricopa,AZ,11/11/2019,light,33.05586757,-112.0559892
Tucson,AZ,11/11/2019,formation,32.25994076,-110.9275423
Yuma,AZ,11/11/2019,formation,32.70386265,-114.5908844
Quartzsite,AZ,11/11/2019,light,33.6639,-114.23
Springfield,MO,11/18/2019,light,37.19880654,-93.30922289
Warrenton,OR,11/21/2019,triangle,46.1221,-123.9098
Florence,AZ,11/11/2019,light,33.01631579,-111.3677947
Las Vegas,NV,11/11/2019,triangle,36.14124586,-115.1865919
Topeka,KS,11/11/2019,rectangle,39.03386902,-95.75722976
Peoria,AZ,11/11/2019,other,33.65789817,-112.246642
Wellton,AZ,11/11/2019,circle,32.7001,-114.1754
Darien,GA,11/11/2019,disk,31.4116,-81.4167
Princess Anne,MD,11/11/2019,light,38.1947,-75.7057
Eagar,AZ,11/11/2019,disk,34.1106,-109.3822
Great Neck,NY,11/23/2019,light,40.78879925,-73.72811729
Bellevue,NE,11/24/2019,circle,41.13068108,-95.92197162
Boscobel,WI,11/24/2019,light,43.1102,-90.6741
Blountstown,FL,11/11/2019,cigar,30.4134,-85.0678
Gold Canyon,AZ,11/11/2019,formation,33.3715,-111.4369
Mesa,AZ,11/11/2019,light,33.42126454,-111.7727973
Tucson,AZ,11/11/2019,other,32.25994076,-110.9275423
Mesa,AZ,11/11/2019,other,33.42126454,-111.7727973
Globe,AZ,11/11/2019,chevron,33.60335556,-110.7159222
Rio,WI,11/24/2019,light,43.395,-89.2449
Neosho,MO,11/24/2019,circle,36.8541,-94.399
Doyline,LA,11/24/2019,disk,32.4962,-93.3939
Phoenix,AZ,11/11/2019,other,33.53538055,-112.04946
Denver,CO,11/11/2019,unknown,39.74512637,-104.9593459
Washington,MO,11/11/2019,triangle,38.5234,-91.0332
Palmdale,CA,11/12/2019,formation,34.53895496,-118.1137578
Ventura,CA,11/27/2019,unknown,34.29657456,-119.2399163
Chilliwack,BC,11/27/2019,triangle,49.12693937,-121.9599597
Tybee Island,GA,11/28/2019,disk,32.028,-80.9361
Monroe,LA,11/12/2019,other,32.5276502,-92.05586759
Gustine,CA,11/12/2019,formation,37.1423,-121.047
Brooksville,FL,11/12/2019,circle,28.55954521,-82.43392877
Placentia,CA,11/12/2019,light,33.8722,-117.8703
Locust Grove,OK,11/12/2019,formation,36.1214,-95.1688
Metairie,LA,11/28/2019,circle,29.99880563,-90.17318113
Lake Harmony,PA,11/28/2019,oval,41.0499,-75.6201
Russellville,AR,11/28/2019,light,35.28934141,-93.09225152
Indianapolis,IN,11/28/2019,light,39.80764885,-86.14221403
Shelton,CT,11/29/2019,circle,41.3158,-73.1354
La Quinta,CA,11/12/2019,formation,33.65794508,-116.2703279
Norman,OK,11/12/2019,formation,35.2333089,-97.45347509
Tuttle,OK,11/12/2019,light,35.2612,-97.7947
Austin,TX,11/12/2019,formation,30.30846944,-97.76011171
Midlothian,VA,11/12/2019,other,37.47343471,-77.66057112
Shreveport,LA,11/12/2019,light,32.44424292,-93.7688228
Omaha,NE,11/12/2019,circle,41.2548518,-96.06482785
Phoenix,AZ,11/29/2019,light,33.53538055,-112.04946
Bardstown,KY,11/30/2019,formation,37.7905,-85.4848
Redmond,WA,11/30/2019,circle,47.67904033,-122.1150542
Oswego,NY,11/30/2019,disk,43.4464,-76.3971
Buckeye,AZ,11/30/2019,disk,33.37972857,-112.5626352
Manor,TX,11/12/2019,formation,30.3419,-97.5328
Lago Vista,TX,11/12/2019,formation,30.4602,-97.9883
Kahuku,HI,11/12/2019,light,21.6645,-157.98
Chickasha,OK,11/12/2019,light,35.05738065,-97.93497419
Wright city,MO,11/30/2019,light,38.8008,-91.0487
Cary,NC,11/30/2019,chevron,35.78376198,-78.8013349
Columbia,PA,11/30/2019,fireball,40.0475,-76.4844
Overland Park,KS,11/30/2019,light,38.9210923,-94.69181576
Kapaau,HI,11/12/2019,light,20.2017,-155.7833
Lahaina,HI,11/12/2019,unknown,20.90586279,-156.6267163
Indianapolis,IN,11/12/2019,other,39.80764885,-86.14221403
Franklin,GA,11/13/2019,cigar,33.2781,-85.151
Lowell,MA,11/13/2019,disk,42.63697641,-71.32283766
Mcleansville,NC,12/1/2019,disk,36.1076,-79.6704
Cleveland,OH,12/1/2019,oval,41.47117692,-81.6546033
Cherokee Village,AR,12/1/2019,disk,36.2958,-91.568
Pleasanton,TX,12/1/2019,light,28.9492,-98.4316
Lowell,MA,11/13/2019,sphere,42.63697641,-71.32283766
Scottsdale,AZ,11/13/2019,light,33.56413757,-111.905083
Palm Beach,FL,11/13/2019,other,26.6779,-80.038
Wichita,KS,11/13/2019,flash,37.69639785,-97.3295401
Ellijay,GA,11/13/2019,disk,34.70326452,-84.43203011
Cincinnati,OH,12/1/2019,cylinder,39.17450312,-84.48136299
Easton,PA,12/1/2019,other,40.68146598,-75.24327623
Raeford,NC,12/1/2019,circle,34.9874,-79.232
Newport Beach,CA,12/1/2019,light,33.62471951,-117.8851617
Hope,ME,12/1/2019,light,44.2519,-69.1883
Roseville,MN,12/1/2019,light,45.0061,-93.1566
Tarboro,NC,11/13/2019,unknown,35.907,-77.5424
Milwaukie,OR,11/13/2019,chevron,45.4462,-122.6393
Los Angeles,CA,11/13/2019,oval,34.05070709,-118.2799351
Vienna,IL,11/14/2019,circle,37.4245,-88.8862
Morehead,KY,11/14/2019,sphere,38.2075,-83.3989
Wilmington,DE,12/1/2019,light,39.75068661,-75.56602068
Happy Valley,OR,12/1/2019,light,45.4468,-122.5304
Jacksonville,FL,12/2/2019,triangle,30.26690468,-81.61637283
Los Angeles,CA,12/2/2019,cylinder,34.05070709,-118.2799351
Bentonville,AR,12/2/2019,flash,36.35266857,-94.24044571
Cochrane,AB,12/2/2019,triangle,51.1834,-114.4687
Broken Arrow,OK,12/2/2019,light,36.03357232,-95.74454621
Eugene,OR,11/14/2019,flash,44.03954498,-123.1251574
Paterson,NJ,11/14/2019,triangle,40.91677919,-74.16207422
East Greenwich,RI,11/14/2019,circle,41.6434,-71.4783
Port Colborne,ON,11/14/2019,circle,42.90063846,-79.22138462
Grand Blanc,MI,12/2/2019,other,42.9196,-83.6496
River Falls,WI,12/2/2019,circle,44.8371,-92.5917
Katy,TX,12/3/2019,triangle,29.77548038,-95.7856126
Red Deer,AB,12/3/2019,light,52.25347643,-113.8090831
Albuquerque,NM,12/3/2019,other,35.10348122,-106.6124752
Bullhead City,AZ,11/14/2019,teardrop,35.08407849,-114.5628231
Miami,OK,11/15/2019,triangle,36.8745,-94.8775
Trimont,MN,12/3/2019,chevron,43.7829,-94.7233
Shelbyville,IL,12/3/2019,unknown,39.4084,-88.8044
Vineland,NJ,12/3/2019,circle,39.48592271,-75.00142657
Saint Clair,MO,12/3/2019,triangle,38.323,-90.9948
North Charleston,SC,12/3/2019,cross,32.87719179,-80.02638718
Hartford City,IN,12/3/2019,triangle,40.4725,-85.3422
Wahoo,NE,11/15/2019,light,41.1836,-96.6195
Berthoud,CO,11/15/2019,changing,40.2912,-105.0816
Airdrie,AB,11/15/2019,sphere,51.29966981,-114.0348252
Seymour,IN,12/3/2019,unknown,38.9385,-85.8896
St Louis,MO,12/3/2019,light,38.62382493,-90.3085277
Sparrows Point,MD,12/3/2019,circle,39.2303,-76.4496
South Plainfield,NJ,12/4/2019,sphere,40.5722,-74.4134
Wallagrass,ME,12/4/2019,sphere,47.1482,-68.6224
Independence,MO,12/4/2019,circle,39.07880845,-94.38608575
Gainesboro,TN,11/15/2019,triangle,36.3616,-85.6339
Star,ID,11/15/2019,circle,43.7276,-116.4937
Waynesboro,MS,11/15/2019,fireball,31.6865,-88.6845
Redding,CA,11/15/2019,fireball,40.61143942,-122.3518356
Loudon,TN,12/4/2019,sphere,35.7102,-84.3743
Springfield,MO,12/4/2019,cylinder,37.19880654,-93.30922289
East Haddam,CT,12/4/2019,flash,41.4777,-72.391
Shelby,NC,12/4/2019,light,35.30243049,-81.57820488
Meriden,CT,12/4/2019,sphere,41.53889935,-72.79349085
Owatonna,MN,12/4/2019,circle,44.0479,-93.226
Los Angeles,CA,12/4/2019,light,34.05070709,-118.2799351
Indio,CA,11/16/2019,fireball,33.73288062,-116.2224379
Niles,OH,11/16/2019,unknown,41.1851,-80.7422
Saratoga Springs,UT,11/16/2019,fireball,40.3491,-111.9047
Queen Creek,AZ,11/16/2019,other,33.24702,-111.6332933
Farmington Hills,MI,11/16/2019,circle,42.4853,-83.3772
Clovis,CA,12/4/2019,light,36.86390064,-119.6521357
Las Vegas,NV,12/4/2019,disk,36.14124586,-115.1865919
Minneapolis,MN,12/4/2019,cone,44.98078334,-93.29330788
Saint clair,MO,12/5/2019,changing,38.323,-90.9948
Taunton,MA,12/5/2019,circle,41.9113,-71.13
Norfolk,VA,12/5/2019,egg,36.88938336,-76.26208236
Newark,DE,12/5/2019,triangle,39.65195779,-75.71214262
Baytown,TX,12/5/2019,fireball,29.77897847,-94.96099469
Sinton,TX,12/5/2019,flash,28.0482,-97.491
Exeter,NH,11/16/2019,oval,42.9661,-70.9881
Fort Davis,TX,11/16/2019,cigar,30.7587,-103.9249
Bridgeport,PA,11/16/2019,fireball,40.1032,-75.3389
Belmont,NH,11/16/2019,unknown,43.4632,-71.4709
Eugene,OR,11/16/2019,triangle,44.03954498,-123.1251574
Fort Wayne,IN,11/16/2019,disk,41.09336991,-85.1455725
Memphis,TN,11/16/2019,light,35.12547266,-89.92692482
Freeport,TX,12/5/2019,flash,28.94901765,-95.4573
Chillicothe,OH,12/5/2019,other,39.3335,-83.0168
High River,AB,12/5/2019,unknown,50.5834,-113.8687
Lewistown,MT,12/5/2019,circle,47.0127,-109.3429
Glendale,AZ,11/16/2019,other,33.57603491,-112.1943924
Jackson,MS,11/16/2019,chevron,32.3267748,-90.19263976
Auburn,IN,11/16/2019,circle,41.3346,-85.0217
Danville,CA,11/17/2019,circle,37.80068601,-121.9289196
Cumming,GA,11/17/2019,triangle,34.17941111,-84.14029454
Palmetto,FL,12/5/2019,triangle,27.59220375,-82.50594
El Paso,TX,12/5/2019,oval,31.79232818,-106.3748489
Roswell,GA,12/5/2019,triangle,34.04023923,-84.34734833
Virginia Beach,VA,12/5/2019,triangle,36.83730134,-76.06194815
Benson,AZ,11/17/2019,circle,32.1924,-110.3862
Moncton,NB,11/17/2019,sphere,46.10951755,-64.79290186
Dearborn,MI,11/17/2019,changing,42.31773899,-83.21002202
Swannanoa,NC,11/17/2019,circle,35.6271,-82.3936
Lake Stevens,WA,11/17/2019,sphere,48.0431,-122.059
Brooksville,FL,12/6/2019,rectangle,28.55954521,-82.43392877
Lexington,KY,12/6/2019,oval,38.00883949,-84.47708249
Maumee,OH,12/6/2019,oval,41.5755,-83.6847
Little River,SC,12/6/2019,unknown,33.875,-78.6582
Shirley,MA,12/6/2019,unknown,42.5801,-71.6367
Warminster,PA,12/6/2019,light,40.2068,-75.0996
Victor,MT,12/6/2019,light,46.3926,-114.2617
Elwood,IN,11/17/2019,disk,40.2851,-85.8285
Havana,AR,11/18/2019,circle,35.1172,-93.5746
Butler,TN,11/18/2019,unknown,36.3243,-81.931
McKinney,TX,11/18/2019,sphere,33.19242476,-96.68101536
Florence,MT,12/6/2019,light,46.6501,-114.0739
Wake Forest,NC,12/6/2019,disk,35.97678122,-78.55326548
Plymouth,IN,12/6/2019,circle,41.3581,-86.3122
Hudson,FL,12/6/2019,triangle,28.37711452,-82.64442016
Yuma,AZ,12/6/2019,oval,32.70386265,-114.5908844
Joplin,MO,12/6/2019,formation,37.07995252,-94.49683957
Tucson,AZ,12/6/2019,other,32.25994076,-110.9275423
Riverside,CA,12/6/2019,light,33.93964339,-117.4001158
Denver,CO,11/18/2019,flash,39.74512637,-104.9593459
Alliance,NE,11/18/2019,circle,42.1016,-103.0607
Reseda,CA,11/18/2019,circle,34.20054643,-118.5400982
Jekyll Island,GA,11/18/2019,cigar,31.0671,-81.4206
Dawsonville,GA,11/18/2019,circle,34.463,-84.151
Sierra vista,AZ,12/6/2019,cross,31.57512718,-110.1816068
Half Moon Bay,CA,12/7/2019,light,37.4436,-122.4124
WASHINGTON,PA,12/7/2019,formation,40.1582,-80.2553
Bellevue,OH,11/18/2019,other,41.2446,-82.8459
Des Moines,IA,11/19/2019,light,41.5997162,-93.61890937
Johnstown,PA,11/19/2019,changing,40.31809857,-78.90465429
San Francisco,CA,11/19/2019,cigar,37.76999211,-122.425394
Houston,TX,12/7/2019,circle,29.7774937,-95.45122045
Morganton,NC,12/7/2019,changing,35.75970943,-81.72392453
Spencer,NC,12/7/2019,unknown,35.695,-80.4321
Jamestown,MI,12/7/2019,unknown,42.8256,-85.8425
Lyons,KS,11/19/2019,unknown,38.377,-98.211
White Lake,SD,11/19/2019,circle,43.7303,-98.7137
Mobile,AL,11/19/2019,light,30.68156511,-88.13669395
Princeton,KY,11/20/2019,circle,37.1512,-87.8691
Florence,OR,11/20/2019,fireball,44.1213,-124.0023
Corpus Christi,TX,11/20/2019,light,27.71750016,-97.40525129
Elizabeth,CO,12/7/2019,disk,39.4036,-104.5604
Massillon,OH,12/7/2019,flash,40.81466667,-81.50568333
Waianae,HI,12/7/2019,flash,21.457,-158.173
Hedgesville,WV,12/7/2019,circle,39.5235,-78.0704
Hampton,VA,12/7/2019,disk,37.05464238,-76.3744436
Lexington,MI,12/7/2019,light,43.2561,-82.5395
Ramona,CA,12/7/2019,flash,33.06750192,-116.8377077
Waterbury,CT,2/19/2019,triangle,41.55679782,-73.03441525
Uvalda,GA,4/1/2019,fireball,32.0151,-82.4835
Bono,AR,5/29/2019,light,35.9564,-90.7841
Uvalda,GA,6/1/2019,light,32.0151,-82.4835
Candor,NC,11/20/2019,triangle,35.2583,-79.811
Green bay,WI,11/20/2019,circle,44.52863972,-88.04377664
Merritt Island,FL,11/20/2019,light,28.37039671,-80.66729868
Las Vegas,NV,12/7/2019,unknown,36.14124586,-115.1865919
natrona heights,PA,12/7/2019,light,40.6234,-79.7298
Ames,IA,12/7/2019,unknown,42.04085172,-93.61238319
Germantown,MD,12/8/2019,triangle,39.15498642,-77.27253757
St Louis,MO,7/1/2019,light,38.62382493,-90.3085277
Alexandria,IN,7/3/2019,circle,40.2494,-85.6708
Chapmanville,WV,7/13/2019,disk,37.9411,-82.066
Aurora,IN,7/14/2019,circle,39.0832,-84.9769
Santa Clarita,CA,11/20/2019,light,34.46418621,-118.4820707
Grants Pass,OR,11/20/2019,circle,42.46357702,-123.3706925
Olympia,WA,11/21/2019,diamond,47.03031595,-122.896931
Morley,AB,11/21/2019,diamond,51.1667,-114.85
Tigard,OR,11/21/2019,triangle,45.4312,-122.7715
Seattle,WA,11/21/2019,triangle,47.60904639,-122.3260283
Richmond,VA,12/8/2019,light,37.55860754,-77.50798002
Sparks,NV,12/8/2019,flash,39.57104725,-119.6757399
Moncton,NB,12/8/2019,light,46.10951755,-64.79290186
Springfield,MA,12/8/2019,light,42.1097877,-72.5538377
Binghamton,NY,12/8/2019,unknown,42.14263184,-75.90816368
Rochester,MN,12/8/2019,light,44.03461346,-92.48710817
Park Rapids,MN,7/26/2019,cigar,46.9967,-95.0898
San Clemente,CA,7/28/2019,other,33.45240084,-117.6169089
Brigantine,NJ,8/10/2019,circle,39.4079,-74.3665
Oak Creek,WI,8/17/2019,circle,42.8863,-87.8883
Deer Lodge,MT,8/20/2019,other,46.3797,-112.7202
Mount Horeb,WI,8/21/2019,light,42.9613,-89.7301
Albuquerque,NM,8/22/2019,egg,35.10348122,-106.6124752
Medfield,MA,8/24/2019,cross,42.182,-71.31
Claremont,CA,11/21/2019,light,34.0967,-117.7198
Lancaster,PA,11/21/2019,other,40.0332671,-76.3030232
Wendell,ID,11/21/2019,unknown,42.7471,-114.7325
La Feria,TX,11/21/2019,light,26.1653,-97.8241
Raymondville,TX,11/21/2019,light,26.49,-97.7357
Ramona,CA,12/8/2019,flash,33.06750192,-116.8377077
Cypress,CA,12/8/2019,light,33.8188,-118.0377
Gresham,OR,12/9/2019,sphere,45.49032889,-122.4038911
La Center,WA,12/9/2019,light,45.8623,-122.6704
Nehalem,OR,12/9/2019,circle,45.7046,-123.8618
Jerome,ID,12/9/2019,light,42.7595,-114.365
Rosman,NC,8/24/2019,other,35.1437,-82.8212
South Gate,CA,8/25/2019,diamond,33.9485,-118.2017
Bardstown,KY,8/29/2019,triangle,37.7905,-85.4848
Beloit,WI,8/30/2019,flash,42.5584,-89.1599
Lindsay,NE,11/21/2019,other,41.7355,-97.6678
Daphne,AL,11/21/2019,light,30.6061,-87.858
Arlington,WA,11/21/2019,fireball,48.1853,-121.6778
New Port Richey,FL,11/21/2019,light,28.24270049,-82.67723901
Visalia,CA,11/21/2019,fireball,36.35665013,-119.3479366
Yucaipa,CA,12/9/2019,circle,34.0336,-117.0431
Tallahassee,FL,12/9/2019,light,30.47439335,-84.25529035
Roseburg,OR,12/9/2019,oval,43.2175,-123.3848429
Sebring,FL,12/9/2019,triangle,27.48583178,-81.46044673
Canton,OH,12/9/2019,flash,40.84330719,-81.40800022
Naples,FL,9/1/2019,other,26.19318197,-81.73703022
West Henrietta,NY,9/1/2019,fireball,43.0463,-77.6892
Goffstown,NH,9/1/2019,triangle,43.0203,-71.5721
Canton,NY,9/1/2019,light,44.5924,-75.106
Calgary,AB,9/2/2019,formation,51.04237871,-114.0574425
Virginia Beach,VA,9/3/2019,circle,36.83730134,-76.06194815
Cross Plains,WI,9/7/2019,disk,43.124,-89.6378
Hurricane,UT,9/8/2019,light,37.1385,-112.979
Rexburg,ID,11/21/2019,circle,43.78304222,-111.7639422
Morgan hill,CA,11/21/2019,other,37.17415093,-121.6518323
Sonoma,CA,11/22/2019,formation,38.2433,-122.4602
Angola,IN,11/22/2019,sphere,41.6641,-85.0003
Stanwood,WA,11/22/2019,circle,48.2124,-122.2846
Poway,CA,11/22/2019,light,32.97723982,-117.0234248
Utica,NY,12/9/2019,circle,43.11854496,-75.17409884
Hudson,CO,12/10/2019,formation,40.0366,-104.5874
La Vista,NE,12/10/2019,oval,41.1765,-96.0613
Waco,NE,12/10/2019,light,40.887,-97.4539
Hastings,NE,12/10/2019,circle,40.59676304,-98.33234565
Halls,TN,12/10/2019,triangle,35.8781,-89.4906
Mena,AR,12/10/2019,triangle,34.5914,-94.1951
Flagstaff,AZ,9/10/2019,cone,35.26331311,-111.529024
Fort Myers Beach,FL,9/10/2019,unknown,26.4707,-81.9181
Douglas,GA,9/11/2019,disk,31.51628313,-82.85061205
Sunrise Beach,MO,9/11/2019,unknown,38.148,-92.7448
Coeur d'Alene,ID,9/11/2019,disk,47.70035253,-116.7896063
Tracy,CA,9/11/2019,unknown,37.705,-121.4577154
Chicago,IL,9/11/2019,sphere,41.87991242,-87.66801796
Holiday,FL,11/22/2019,light,28.19683671,-82.75373291
Cape Coral,FL,11/22/2019,circle,26.6164217,-81.97006592
Spring Hill,FL,11/22/2019,light,28.46920906,-82.5392425
Lutz,FL,11/22/2019,light,28.15327561,-82.48028585
Soperton,GA,11/22/2019,unknown,32.4055,-82.5401
Largo,FL,11/22/2019,unknown,27.90161729,-82.77851383
Apollo Beach,FL,11/22/2019,light,27.7713,-82.4143
Alexandria,VA,11/22/2019,circle,38.79895821,-77.09513265
Niles,OH,12/10/2019,unknown,41.1851,-80.7422
Highland,IL,12/10/2019,light,38.7665,-89.6533
Omaha,NE,12/10/2019,light,41.2548518,-96.06482785
Reading,PA,12/10/2019,light,40.3399881,-75.94901358
Tucson,AZ,12/10/2019,triangle,32.25994076,-110.9275423
Anaheim,CA,12/10/2019,circle,33.83243274,-117.8913252
Litchfield Park,AZ,12/10/2019,light,33.5178,-112.3667
Duluth,MN,12/10/2019,light,46.81722209,-92.12978895
Ashdown,AR,9/13/2019,fireball,33.6703,-94.1151
Ocean City,NJ,9/14/2019,unknown,39.2548,-74.6029
San Francisco,CA,9/14/2019,oval,37.76999211,-122.425394
Beckley,WV,9/14/2019,light,37.81343621,-81.23016207
Freehold,NJ,11/22/2019,light,40.2321,-74.2986
Holland,MI,11/22/2019,other,42.80983217,-86.10311565
Wayne,NJ,11/22/2019,circle,40.94856006,-74.24151141
Lebanon,ME,11/22/2019,light,43.3997,-70.9007
Millet,AB,11/22/2019,chevron,53.0833,-113.4667
Wetaskiwin,AB,11/22/2019,light,52.9668,-113.3687
Cook,MN,12/10/2019,light,47.8584,-92.8633
San Pedro,CA,12/10/2019,teardrop,33.73561209,-118.2994093
Plano,TX,12/11/2019,cigar,33.0481215,-96.74114607
Bedford,TX,12/11/2019,triangle,32.84832418,-97.13650549
Clarksville,TN,12/11/2019,light,36.51515837,-87.36103416
Monterey,TN,12/11/2019,formation,36.1416,-85.2032
Wellington,CO,12/11/2019,formation,40.833,-105.0461
Fort Collins,CO,12/11/2019,light,40.55069823,-105.077295
Fairbanks,AK,9/15/2019,circle,64.84527636,-147.8347388
Studio City,CA,9/16/2019,sphere,34.13826477,-118.3920568
Carmel-By-The-Sea,CA,9/16/2019,rectangle,36.50200208,-121.8490604
Palm desert,CA,9/16/2019,light,33.73731449,-116.3779536
Blenheim,ON,11/22/2019,light,42.3333,-82
Bradley,IL,11/22/2019,triangle,41.1492,-87.8608
mohave valley,AZ,11/22/2019,fireball,34.8615,-114.5193
Brandon,FL,11/22/2019,triangle,27.91174344,-82.30077872
Lawton,MI,11/22/2019,cylinder,42.1349,-85.8425
Lusby,MD,11/22/2019,light,38.3857,-76.4398
seymour,TN,12/11/2019,unknown,35.8556,-83.7449
Barberton,OH,12/11/2019,circle,41.0232,-81.628
Lyndora,PA,12/11/2019,light,40.8513,-79.918
Shelbyville,KY,12/11/2019,light,38.2145,-85.2053
Knoxville,TN,12/11/2019,light,35.96156134,-83.98011529
KATY,TX,12/11/2019,disk,29.77548038,-95.7856126
